Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,Ipc,BCUT2D_CHGLO,SMR_VSA9,BCUT2D_LOGPHI,VSA_EState4,AvgIpc,PEOE_VSA3,VSA_EState8,MaxPartialCharge
CHEMBL4878009,O=S(=O)(Nc1cc(-c2ccc3[nH]ncc3c2)cnc1Cl)c1ccccc1,7.44,7.409469905834923,0.030530094165077237,0.0012535920332849301,1328988.3616298593,-2.107664712579539,11.126902983393991,2.2948033894597253,2.7569206163417284,3.117086100887191,13.401775505276145,0.0,0.2614910094091846
CHEMBL4460621,COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,7.44,7.587116500164038,-0.14711650016403777,0.0032623911102163815,51269347.36255345,-2.3197044863206226,28.264270806374817,2.2991709971762346,4.868080593659044,2.8796170707891253,14.951935562841626,3.181858582113401,0.2550290980441368
CHEMBL5221043,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1CCCCCC(=O)NO,7.44,7.486631990602009,-0.046631990602008955,0.004191776264935183,62986033.35366246,-2.219156472558762,0.0,2.2480783516402183,2.5581364261409227,3.326725942367404,29.806425729584852,2.242387706196814,0.26392970943146005
CHEMBL2064344,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2-c2ccccc2)[nH]1,7.44,7.183247749367657,0.25675225063234297,0.001712622436975984,9312065.451248983,-2.272881345422507,5.687386274683562,2.2260253554486207,2.8195921707628067,3.1205482405650264,9.967957041894417,2.761977121380426,0.2524947687673527
CHEMBL3906959,CC(C)NC(=O)CCCC#Cc1cccc2nc(Cn3nc(-c4ccc(O)cc4)c4c(N)ncnc43)n(Cc3ccccc3Cl)c(=O)c12,7.44,7.652423463625138,-0.21242346362513764,0.0024983783295626323,61423452045.494965,-2.152808256268183,28.84775995754065,2.3114412966695426,9.522353617363926,3.4244482373335488,19.63373849798681,4.082495539736912,0.2625257147728268
CHEMBL4745140,C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cn2c1-c1cc(F)cc(F)c1,7.44,7.404682612600932,0.03531738739906842,0.0026237746176824605,6573713.589359325,-2.158076077975724,17.32660079933773,2.32359665714185,6.990493533476039,3.059153307002865,28.12318070586609,1.7189862055933485,0.14961690025625865
CHEMBL4528472,O=C([C@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,7.44,7.449548417508413,-0.009548417508412399,0.0017390139385692297,890194567.5928934,-2.3726793742438175,5.948339280986494,2.2818730969454006,0.9485269168985462,3.3779204641608778,13.764808616296847,5.274902841834079,0.2955669436002258
CHEMBL3896743,C[C@H](Nc1ncnc(N)c1C#N)c1nn2ccc(Cc3cccc(O)c3)c2c(=O)n1-c1ccccc1,7.44,7.588180494539679,-0.14818049453967852,0.0019954849684266514,193348532.6931159,-2.1994498776120635,17.50611942075974,2.2391141282930977,8.443528969388735,3.2718769607400873,14.48335493551004,1.8230725699498247,0.28232803316631566
CHEMBL2064341,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)ccc3n2C2CC2)[nH]1,7.44,7.223442853967751,0.2165571460322493,0.002539111696609041,3803402.1088750036,-2.2728800635486577,0.0,2.3866807970739607,1.3942416178031265,3.433764254415666,14.358372089569237,2.6996210018603595,0.252494767465252
CHEMBL498001,Cn1ncc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c1N,7.44,7.509422400749102,-0.06942240074910178,0.0019018688982279895,5548961.791360245,-2.294682422869594,16.876414816677897,2.424546353947253,9.494055631025555,3.236648393015607,4.9839785209472085,5.252617844270133,0.26328718926961153
CHEMBL3112862,CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,7.44,7.696377911532915,-0.25637791153291456,0.0016886271536340517,1295622.8494420368,-2.2759674899819853,0.0,2.3166365734827568,1.896030832660072,2.9743407930257963,4.9839785209472085,4.661321258484303,0.2524955988124059
CHEMBL3980557,CC(C)Oc1ccc(-c2nn(C(C)c3oc4ccccc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,7.43,7.626291613189269,-0.19629161318926958,0.0018713665436399342,2188929019.072574,-2.169976965600879,28.13379430322335,2.3691327349554725,8.020088674527292,3.3433820354022394,23.430590072389236,5.403688601766311,0.20036878276482895
CHEMBL4577046,COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C#N,7.43,7.599484150308716,-0.16948415030871633,0.002225675946267619,6312995.66721876,-2.2613707637135922,23.076112632621633,2.2830491973735394,3.0420558960016386,2.7885537441732127,14.951935562841626,5.228510741953011,0.23088982597895205
CHEMBL3393066,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,7.43,6.998806456456468,0.43119354354353145,0.002378065628930305,1216951.5928386103,-2.2679327383823615,11.257379486545457,2.2951198647985906,8.700979487116753,2.9806205248222097,19.935914083788834,9.094198664390763,0.227706447262351
CHEMBL4451433,Cc1ncc(-c2ccn3ncc(-c4cccc(CN5CCOCC5)c4)c3n2)cn1,7.43,7.221214275045271,0.2087857249547289,0.002193639600367889,9641021.278425746,-2.2620292485647497,22.384282469939446,2.262812163319323,5.979397437787174,3.1845289505200887,19.467333456457247,6.371485178243886,0.16290776084810063
CHEMBL5199087,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4cnc(OC)nc4)cc23)C1,7.43,7.204598766540665,0.22540123345933516,0.0017226974730787088,2736262.1525872955,-2.1637575821918134,16.45106352498513,2.3472443427512353,0.9077166796981012,3.3490433040083025,19.935914083788834,3.393791194196891,0.31553002507086503
CHEMBL4855554,O=C1NCc2c1cc(-c1cccc(F)c1)cc2-c1cc(O)cc(F)c1,7.43,7.2414152777777785,0.18858472222222122,0.0032049876682901106,684617.829092016,-2.119101509578988,28.003317800071887,2.3578835975949755,3.5578755668934248,2.943453411978228,8.78083009534964,0.32361709498614255,0.25143948349678824
CHEMBL1928730,Cc1ccc([N+](=O)[O-])cc1CN(C)/N=C/c1cnn2ccc(C#N)cc12,7.43,7.084097147230731,0.34590285276926913,0.002452388761089359,890474.1251997373,-2.139346251184093,6.069221312792274,2.185248036478348,3.984338224910258,3.033363282462656,4.5153978936156225,2.345205848885988,0.26928728912420297
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,7.43,7.188975027231195,0.24102497276880452,0.0022955588888136907,304285.04843206645,-2.0489325493957473,11.257379486545457,2.3258964467656527,9.929364082052574,3.0928935011695886,14.6497599770396,4.156568510120097,0.1637126559171996
CHEMBL4749655,O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3cccc(CO)c3)nc21)NO,7.43,7.370666936567088,0.05933306343291189,0.0012616501240427292,48347307.62151738,-2.277270630165141,11.387855989696924,2.278348118917416,4.896377925275139,3.283600103391104,20.432032160962827,3.515260549897792,0.24282861817904827
CHEMBL4878688,O=S(=O)(Nc1cc(-c2ccc3ocnc3c2)cnc1Cl)c1ccccc1,7.43,7.357806261701265,0.07219373829873454,0.0013255357112681135,1328988.3616298593,-2.1065674443565605,11.126902983393991,2.29594196316052,3.0820367749429614,3.117086100887191,18.385754026223353,0.0,0.26149100940923287
CHEMBL4776201,Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@@]4(CCCN4C(=O)C4CC4)C(=O)N5C)ncnc3n2C)cn1,7.42,7.398639977893438,0.021360022106561516,0.0038966986605875344,551377670.1289128,-2.339483973567441,22.64523547624238,2.5171443186535387,4.422923196932297,3.535373674052384,24.91989260473604,2.4517063315006293,0.2569511162214064
CHEMBL3643436,COC(=O)N1CC[C@H](Oc2ncnc3c2CN(c2cnc(OC)c(C#N)c2)CC3)C1,7.42,7.419135246236237,0.0008647537637624936,0.00272270241834833,10422806.362499855,-2.306283376138432,17.829197985663015,2.3052345814714688,3.066312447190805,3.2621139449745846,19.746472746913447,2.32736526087328,0.40910611664385843
CHEMBL4459749,NC(=O)CNC(=O)[C@@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,7.42,7.41017001370548,0.0098299862945197,0.0015077504370188586,323123979.5570207,-2.32945204668236,5.948339280986494,2.2893050750553585,5.995838105193022,3.3208796353924277,13.764808616296847,2.661964581705085,0.2955669436002258
CHEMBL5188164,C[C@H](Nc1ncnc2[nH]cnc12)c1nn(-c2cccnc2)c2ccccc12,7.42,6.964685026819267,0.4553149731807329,0.002637949824832213,4154952.74360138,-2.1245367114866847,5.687386274683562,2.283478413439254,4.285349643709132,3.3404560305776845,19.633738497986812,2.058484977324263,0.16228296343077342
CHEMBL5205407,C[C@H](Nc1ncnc2[nH]cnc12)c1nn(-c2cccnc2)c2cc(F)ccc12,7.42,7.309013041814397,0.11098695818560333,0.0031614133839497852,5829488.842108412,-2.124774743088971,5.687386274683562,2.29051933885922,3.4931417907689566,3.3347723358429717,24.024153545661633,1.9715376984126984,0.16228296343077342
CHEMBL5179550,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4cncc(S(C)(=O)=O)c4)cc23)C1,7.42,7.100278804547361,0.31972119545263933,0.0017556087594405422,4976057.137832991,-2.163776965832535,10.440598685398296,2.353953096378799,0.7244990871055087,3.343218965450211,18.385754026223353,3.2822033278282583,0.22185862910300005
CHEMBL4459584,O=C(O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,7.42,7.400134280526489,0.019865719473511234,0.001331645319020202,51864902.77179703,-2.3161771368856803,5.948339280986494,2.2885566939606625,0.8957593907882517,3.2442686318135103,13.764808616296847,3.0602370844777056,0.30612579486454555
CHEMBL3904305,Nc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCN(C(=O)CO)CC4)csc23)cn1,7.42,7.456484778961958,-0.03648477896195779,0.0014337650281722458,59327556.18214668,-2.3389956864177677,11.257379486545457,2.347265418533953,9.353759690656943,3.26865231556321,19.935914083788834,5.80834192401664,0.24786384066453818
CHEMBL4437791,CN1CCN(C(=O)c2cccc(-c3ncnc4ccc(-c5cnc6ccccc6c5)cc34)c2)CC1,7.42,7.65980172778291,-0.2398017277829103,0.0020471536218292447,183444636.21809486,-2.320745078622767,22.384282469939446,2.308486257968164,6.347728968836752,2.920190464356093,9.967957041894417,3.292731501547447,0.25346227892559686
CHEMBL3218578,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,7.42,7.569851325028296,-0.1498513250282958,0.0035737767970201134,887608725.6874014,-2.3141053395284144,22.694277594512922,2.386963574141583,2.2698844939844056,3.2201273280370284,9.77851570501903,2.144467753926895,0.41797370983138854
CHEMBL4445029,O=c1c2c(F)cccc2nc([C@@H]2CCCN2c2ncnc3[nH]cnc23)n1C1CCCC1,7.42,7.426813344834865,-0.006813344834864843,0.0041650641887914,34662688.02673484,-2.2897128623197505,0.0,2.388531742597257,1.5199321883890793,3.5377150813708163,24.326329131463652,0.7831002771478963,0.264193353574614
CHEMBL4457611,COCCNc1cc(-c2ncnc3c2CN(c2cnc(OC)c(C)c2)CC3)ccn1,7.41,7.431939541284164,-0.021939541284163866,0.0020438007644386076,8958593.362219311,-2.307692869039314,17.137367822980828,2.3106994624825363,6.303325075443791,2.7843682166116475,19.935914083788834,4.951538261472295,0.21555846631970366
CHEMBL5278968,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ccc(C(=O)NO)cc4)cc3n2)cn1,7.41,7.699323671105641,-0.28932367110564083,0.0007977054457746737,241802289.20677963,-2.2791833104375323,17.26784432613229,2.3510040524611187,4.707586546953445,3.345358374511837,20.432032160962827,3.529328011597738,0.27413591550876165
CHEMBL498000,CC1(C)Cc2nc(N3CCOc4ccc(-c5cnn(CCN)c5)cc43)sc2C(=O)N1,7.41,7.565162724072218,-0.15516272407221798,0.0019056629944818673,10427794.775021512,-2.294387257364626,16.876414816677897,2.4189805332769283,9.248652172424148,3.3364480447164224,4.9839785209472085,6.528073987339321,0.26328718926961153
CHEMBL2171937,Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(-n3c(N4CCOCC4)nc4ccccc43)nc21,7.41,7.731026619266478,-0.3210266192664779,0.003021496203405011,6331290136.537263,-2.370896319236093,5.948339280986494,2.3218176955073853,2.8844532438916817,3.549931580089631,14.53505668968577,12.149156952137341,0.24069945304251275
